,names,price,stars,moisturiser,toner,mask,cleanser,exfoliator,oil,serums,hyperpigmantation,sensitive_skin,gluten_free,vegan,oily_skin,dry_skin,day_cream,night,wrinkles,acne,spf,eye_cream,cruelty_free,brand
808,MV Skintherapy Pure Jojoba,38.40€,4.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mv skintherapy
809,Sarah Chapman Skinesis Ultimate Cleanse,61.00€,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sarah chapman
810,Pai Skincare Century Flower Lotus and Orange Blossom Soothing Tonic,32.70€,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pai skincare
811,Bondi Sands Sweet Dreams Night Moisturiser,12.40€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bondi sands
812,Dr.Jart+ Teatreement Cleansing Foam,19.20€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dr.jart+
813,Tata Harper Radiance Mask,64.40€,4.280228519195615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tata harper
814,NARS Skin Light Reflecting Moisturiser,55.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nars
815,Pacifica Glow Baby Brightening Peel Pads,15.80€,4.280228519195615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pacifica
816,Then I Met You Renewing Rich Beauty Cream,62.15€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,then i met you
817,FOREO Bear Microcurrent Facial Toning Device With 5 Intensities (Various Shades),315.20€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,foreo
818,Dermalogica Calm Water Gel,50.85€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
819,Murad Vita-C Glycolic Brightening Serum,83.60€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murad
820,Dermalogica Clearing Skin Wash,39.55€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
821,Dermalogica Clear Start Breakout Clearing Foaming Wash,21.47€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dermalogica
822,Sweed Lashes Lash Serum,80.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sweed lashes
823,Omorovicza Queen Of Hungary Mist,66.67€,3.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
824,AMELIORATE Transforming Body Lotion - Rose,27.10€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ameliorate
825,Fresh Soy Face Cleanser Limited Edition,49.70€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
826,Drunk Elephant E-Rase Milki Micellar Water (Various Sizes),27.00€,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drunk elephant
827,Herbivore Phoenix Rose Hip and Sea Buckthorn Deep Renewal Facial,88.00€,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,herbivore
828,Pai Skincare The Anthemis Chamomile and Rosehip Soothing Moisturiser,44.00€,4.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,pai skincare
829,Youth To The People Yerba Mate Resurfacing Energy Facial,15.80€,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youth to the people
830,Dr Dennis Gross Skincare Hyaluronic Marine Collagen Lip Cushion,36.10€,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr dennis gross
831,Dr. Dennis Gross Skincare Advanced Retinol and Ferulic Texture Renewal Serum,83.60€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr. dennis gross skincare
832,La Roche-Posay Hyalu B5 Hyaluronic Acid Cream,38.99€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,la roche-posay
833,Fresh Seaberry Skin Nutrition Cleansing Oil,40.60€,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
834,Pai Skincare Carbon Star Detoxifying Overnight Face Oil,31.10€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pai skincare
835,Milk Makeup Melatonin Overnight Serum,36.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,milk makeup
836,Patchology Flash Patch Illuminating Eye Gels,3.50€,4.280228519195615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,patchology
837,FOREO Bulgarian Rose UFO Moisture-Boosting Face Mask (6 Pack),23.70€,4.280228519195615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,foreo
838,ALGENIST GENIUS Liquid Collagen Lip,40.60€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algenist
839,Biossance Squalane and Glycolic Renewal Mask,41.00€,4.280228519195615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,biossance
840,Dr Dennis Gross Skincare DRx Blemish Solutions Breakout Clearing Gel,45.20€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,dr dennis gross
841,Algenist Triple Algae Eye Renewal Balm,59.10€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,algenist
842,Caudalie Vinoclean Supersize Moisturising Toner,27.10€,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caudalie
843,Votary Blemish Rescue Oil,39.50€,4.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,votary
844,Paula's Choice Peptide Booster,59.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,paula's choice
845,Kopari Beauty Coconut Rose Toner Mini,13.00€,4.280228519195615,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kopari beauty
846,Spectacle Skincare Performance Crème,85.80€,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,spectacle skincare
847,BIOEFFECT EGF SERUM,55.00€,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bioeffect
848,Omorovicza Refining Facial Polisher,73.40€,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
849,Then I Met You Honey Dew Lip Mask,24.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,then i met you
850,Buttah Skin Cocoshea Revitalizing Cream,18.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,buttah skin
851,Peace Out Retinol Face Stick 8g,35.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peace out
852,Caudalie Vinoclean Cleansing Almond Milk,18.08€,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caudalie
853,MARA Algae and Zinc Sea Kale Suncreen Sérum SPF30,53.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
854,FaceGym Hyaluronic Roller Dissolving Microneedling Tool (Various Options),69.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
855,Omorovicza Cleansing Foam,62.10€,4.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
856,Dr Dennis Gross Skincare Alpha Beta Pore Perfecting & Refining Serum,76.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr dennis gross
857,Allies of Skin Molecular Silk Amino Hydrating Cleanser,45.00€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,allies of skin
858,Dr.Jart+ Vital Hydra Solution Biome Eye Cream,36.00€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,dr.jart+
859,Omorovicza Silver Skin Saviour,77.90€,4.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,omorovicza
860,Allies of Skin Peptides & Antioxidants Firming Daily Treatment,122.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allies of skin
861,Nuxe Body Rêve De Thé Firming Body Cream,39.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nuxe
862,Alpha-H Beauty Sleep Power Peel,61.00€,4.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,alpha-h
863,Tata Harper Resurfacing Mask,64.40€,4.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tata harper
864,"NIOD Photography Fluid, Opacity 12%",25.99€,3.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,niod
865,Pacifica Wake Up Beautiful Overnight Retinoid Cream,28.25€,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pacifica
866,Susanne Kaufmann Hyaluron Serum,136.68€,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,susanne kaufmann
867,Mario Badescu Glycolic Foaming Cleanser,8.90€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mario badescu
868,MALIN + GOETZ Detox Face Mask,45.00€,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,malin + goetz
869,Caudalie Resvératrol [lift] Firming Cashmere Cream,49.70€,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,caudalie
870,Medik8 Ultimate Recovery,44.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,medik8
871,Wishful Yo Glow Tropical Fruits Enzyme Scrub,20.34€,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wishful
872,Sweet Chef Oat Milk Latte Cleanser,13.50€,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sweet chef
873,Selfless by Hyram Mandelic Acid and Rice Bran Gentle Exfoliating Serum,23.00€,4.280228519195615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
874,Aurelia London Miracle Cleanser,47.40€,4.52,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aurelia london
875,Shiseido Benefiance Wrinkle Smoothing Eye Cream,72.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,shiseido
876,Scientia Ceramide Skin Rescue Moisture Barrier Balm,31.60€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientia
877,REN Clean Skincare Evercalm Ultra Comforting Rescue Mask,45.20€,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ren clean skincare
878,Kate Somerville Eradikate Clarifying Blemish Gel Cleanser,42.90€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kate somerville
879,OSKIA Renaissance Mask,76.80€,4.79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,oskia
880,Vintner's Daughter Active Botanical Serum,210.00€,4.42,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vintner's daughter
881,Gallinée Prebiotic Face Vinegar,29.38€,4.280228519195615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gallinée
882,BIOEFFECT Hydrating Cream,70.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,bioeffect
883,FARMACY Deep Sweep 2% BHA Pore Cleaning Toner with Moringa and Papaya (Various Options),16.50€,4.280228519195615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,farmacy
884,Fresh Sugar Lip Treatment Honey SPF 15 4.3g,22.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
885,Kitsch Satin Eye Mask (Various Colours),13.50€,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kitsch
886,FOREO Acai Berry UFO/UFO Mini Firming Face Mask for Ageing Skin (6 Pack),23.70€,4.280228519195615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,foreo
887,Allies of Skin Molecular Saviour Probiotics Treatment Mist,66.00€,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,allies of skin
888,Elemis Superfood Kefir-Tea Mist,33.00€,4.280228519195615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elemis
889,Peter Thomas Roth Water Drench Hyaluronic Cloud Cream,56.40€,4.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,peter thomas roth
890,Anthony Glycolic Facial Cleanser,29.38€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anthony
891,Fresh Seaberry Moisturising Face Oil,50.80€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
892,Herbivore Cloud Jelly Pink Plumping Hydration Serum,50.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,herbivore
893,Dr Dennis Gross Skincare Professional Grade Resurfacing Liquid Peel (2 Steps,115.20€,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr dennis gross
894,Lanolips 101 Dry Skin Super Cream,12.42€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lanolips
895,Wishful Get Even Rose Oil,24.80€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wishful
896,MALIN + GOETZ SPF30 Sunscreen High Protection,36.00€,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,malin + goetz
897,Dr. Barbara Sturm Super Anti-Aging Eye Cream,180.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,dr. barbara sturm
898,Elemis Superfood Glow Priming Moisturiser,45.20€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,elemis
899,Charlotte Tilbury Charlotte's Magic Night Cream Refill,101.70€,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,charlotte tilbury
900,Mario Badescu Lip Balm,8.90€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mario badescu
901,Peter Thomas Roth Cucumber Gel Mask,54.20€,3.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,peter thomas roth
902,Dr.Jart+ Teatreement Moisturiser,22.60€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,dr.jart+
903,Shiseido Full Lash Serum,48.50€,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shiseido
904,Paula's Choice 1% Retinol Booster,59.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,paula's choice
905,Dr. Barbara Sturm Discovery Set,101.70€,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,dr. barbara sturm
906,Dr Dennis Gross Skincare Hyaluronic Marine Meltaway Cleanser,33.90€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,dr dennis gross
907,Biossance Squalane and Phyto-Retinol Serum,62.00€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,biossance
908,Peace Out Acne Serum,35.00€,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,peace out
909,Dr.Jart+ Vital Hydra Solution Trial Kit,24.80€,4.280228519195615,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dr.jart+
910,By Terry Hyaluronic Global Face Cream,72.30€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,by terry
911,FaceGym Hydro-bound Hydrating Hyaluronic Acid and Niacinamide Serum (Various Sizes),34.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
912,Westman Atelier Squeaky Clean Liquid Lip Balm,39.50€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,westman atelier
913,Fresh Lotus Youth Preserve Radiance Lotion,32.70€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
914,Tata Harper Water-Lock Moisturizer Starter Kit,66.60€,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tata harper
915,MALIN + GOETZ Salicylic Gel,24.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,malin + goetz
916,Elemis Pro-Collagen Hydra-Gel Eye Mask (Pack of 6),61.00€,4.280228519195615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,elemis
917,COOLA Mineral Silk Moisturiser SPF30,48.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,coola
918,Jordan Samuel Skin Retinol Treatment Oil,41.00€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jordan samuel skin
919,Caudalie Vinosource-Hydra Grape Water Gel Moisturiser,30.50€,4.280228519195615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,caudalie
